date,open,high,low,close,volume,outstanding_share,turnover
2012-06-01,2373.22,2388.09,2365.44,2373.44,7702192000.0,3105358672.0,2.480290624541422
2012-06-04,2346.98,2348.2,2308.23,2308.55,9017934400.0,3105358672.0,2.903991246264644
2012-06-05,2313.74,2323.3,2304.05,2311.92,6607852800.0,3105358672.0,2.127887145398321
2012-06-06,2315.56,2323.11,2301.04,2309.55,5853202800.0,3105358672.0,1.8848717388997311
2012-06-07,2324.67,2328.67,2288.66,2293.13,6023204800.0,3105358672.0,1.939616461798523
2012-06-08,2306.22,2306.88,2276.71,2281.45,6792464000.0,3105358672.0,2.1873363812191546
2012-06-11,2282.89,2311.77,2278.16,2305.86,6419796800.0,3105358672.0,2.067328601325573
2012-06-12,2295.07,2298.95,2280.95,2289.79,5994198400.0,3105358672.0,1.9302757050410053
2012-06-13,2289.71,2319.71,2284.65,2318.92,7845435200.0,3105358672.0,2.526418371809902
2012-06-14,2306.78,2314.58,2293.06,2295.95,7163372000.0,3105358672.0,2.306777656503828
2012-06-15,2299.78,2314.24,2283.4,2306.85,6868757600.0,3105358672.0,2.211904750949812
2012-06-18,2313.53,2325.05,2309.71,2316.05,6059462400.0,3105358672.0,1.9512922789358227
2012-06-19,2313.46,2313.46,2298.39,2300.8,6013590400.0,3105358672.0,1.9365203943179161
2012-06-20,2300.41,2304.46,2291.54,2292.88,5410395600.0,3105358672.0,1.742277196120294
2012-06-21,2288.45,2288.45,2253.79,2260.88,5899201200.0,3105358672.0,1.8996843273503834
2012-06-25,2253.51,2253.51,2223.05,2224.11,5976895200.0,3105358672.0,1.9247036594811744
2012-06-26,2214.65,2229.24,2203.94,2222.07,5294080000.0,3105358672.0,1.704820782132184
2012-06-27,2219.94,2233.54,2213.32,2216.93,5104912800.0,3105358672.0,1.6439044049981484
2012-06-28,2220.24,2224.16,2195.36,2195.84,5418218400.0,3105358672.0,1.7447963254146122
2012-06-29,2190.58,2226.48,2188.72,2225.43,6144188800.0,3105358672.0,1.9785762125966748
2012-07-02,2234.32,2234.87,2215.36,2226.11,6219620800.0,3105358672.0,2.002867126454757
2012-07-03,2225.57,2244.83,2219.05,2229.19,6270302000.0,3105358672.0,2.0191876888609537
2012-07-04,2233.34,2239.27,2219.45,2227.32,5527365600.0,3105358672.0,1.7799443426095805
2012-07-05,2218.22,2218.22,2192.65,2201.35,5796793600.0,3105358672.0,1.8667066230602556
2012-07-06,2203.73,2227.47,2185.52,2223.58,7655792000.0,3105358672.0,2.4653487112550843
2012-07-09,2210.71,2216.7,2168.61,2170.81,7511147200.0,3105358672.0,2.4187696151576787
2012-07-10,2166.95,2178.2,2156.73,2164.44,5899397200.0,3105358672.0,1.8997474440530584
2012-07-11,2160.02,2176.49,2156.6,2175.38,5861447200.0,3105358672.0,1.8875266335095993
2012-07-12,2172.06,2197.04,2152.68,2185.49,8213376000.0,3105358672.0,2.644904137501834
2012-07-13,2180.17,2198.66,2177.92,2185.9,5754684000.0,3105358672.0,1.8531463215145152
2012-07-16,2187.89,2188.06,2146.15,2147.96,6748768000.0,3105358672.0,2.1732652208105385
2012-07-17,2142.43,2165.34,2141.48,2161.19,5518440800.0,3105358672.0,1.7770703428747119
2012-07-18,2159.86,2170.3,2138.79,2169.1,6655266000.0,3105358672.0,2.143155333394609
2012-07-19,2164.27,2197.79,2159.94,2184.84,7933804800.0,3105358672.0,2.5548755032829265
2012-07-20,2180.01,2185.73,2162.06,2168.64,6434667200.0,3105358672.0,2.0721172269146497
2012-07-23,2154.17,2154.17,2135.56,2141.4,5567708000.0,3105358672.0,1.7929355633544672
2012-07-24,2132.32,2158.95,2131.01,2146.59,5441128800.0,3105358672.0,1.7521740239093386
2012-07-25,2141.04,2151.45,2132.83,2136.15,4857589600.0,3105358672.0,1.5642604005132454
2012-07-26,2134.99,2147.66,2124.16,2126.0,5288407600.0,3105358672.0,1.7029941332329293
2012-07-27,2132.01,2139.15,2120.63,2128.76,5207692000.0,3105358672.0,1.677001773404164
2012-07-30,2128.16,2137.74,2107.63,2109.91,5199238400.0,3105358672.0,1.6742795113749103
2012-07-31,2109.32,2116.9,2100.25,2103.63,5345609600.0,3105358672.0,1.7214145496942455
2012-08-01,2101.72,2130.71,2101.71,2123.36,5380460000.0,3105358672.0,1.7326372146682578
2012-08-02,2120.15,2126.46,2103.5,2111.18,5346754000.0,3105358672.0,1.7217830739521094
2012-08-03,2113.96,2133.27,2108.33,2132.8,5337132800.0,3105358672.0,1.7186848167083484
2012-08-06,2129.15,2158.68,2127.26,2154.92,7184320000.0,3105358672.0,2.3135234151142203
2012-08-07,2153.09,2159.68,2148.9,2157.62,7504980000.0,3105358672.0,2.4167836287865687
2012-08-08,2158.98,2168.73,2153.02,2160.99,7286953600.0,3105358672.0,2.3465738968268206
2012-08-09,2159.43,2175.54,2148.69,2174.1,7252924800.0,3105358672.0,2.335615806765654
2012-08-10,2172.96,2176.8,2165.28,2168.81,6836856000.0,3105358672.0,2.201631670327066
2012-08-13,2164.04,2164.04,2134.55,2136.08,7135232000.0,3105358672.0,2.297715901334054
2012-08-14,2137.05,2144.01,2119.25,2142.52,6757159200.0,3105358672.0,2.175967388542614
2012-08-15,2138.28,2139.14,2118.5,2118.95,5460939200.0,3105358672.0,1.758553448025021
2012-08-16,2116.08,2122.68,2109.66,2112.2,4517300800.0,3105358672.0,1.454679242282387
2012-08-17,2111.65,2120.71,2100.79,2114.89,4439063200.0,3105358672.0,1.4294848579088708
2012-08-20,2102.23,2110.78,2089.02,2106.96,4671750000.0,3105358672.0,1.5044155904191154
2012-08-21,2106.38,2124.2,2103.07,2118.27,6075650400.0,3105358672.0,1.9565052033383923
2012-08-22,2118.88,2121.15,2097.6,2107.71,5844141200.0,3105358672.0,1.8819536862825874
2012-08-23,2106.96,2118.74,2097.08,2113.07,5847230000.0,3105358672.0,1.882948353992907
2012-08-24,2108.36,2109.82,2089.22,2092.1,6017894800.0,3105358672.0,1.9379065143944183
2012-08-27,2085.37,2085.37,2055.38,2055.71,6031483200.0,3105358672.0,1.9422823052241613
2012-08-28,2054.97,2083.96,2052.49,2073.15,5442210400.0,3105358672.0,1.752522325060427
2012-08-29,2066.82,2073.95,2051.78,2053.24,5220980800.0,3105358672.0,1.6812810858455323
2012-08-30,2044.03,2060.18,2032.54,2052.58,6196379200.0,3105358672.0,1.9953827736134695
2012-08-31,2046.29,2059.3,2044.65,2047.52,4614390400.0,3105358672.0,1.4859444229764645
2012-09-03,2044.82,2066.78,2041.16,2059.15,6063549600.0,3105358672.0,1.9526084554009935
2012-09-04,2060.61,2063.82,2039.27,2043.65,5746218400.0,3105358672.0,1.8504201951973425
2012-09-05,2038.87,2048.32,2029.05,2037.68,5764980400.0,3105358672.0,1.8564620093585118
2012-09-06,2040.67,2052.95,2036.37,2051.92,5609181600.0,3105358672.0,1.806291057640507
2012-09-07,2062.99,2145.0,2062.99,2127.76,13993262400.0,3105358672.0,4.5061662365035815
2012-09-10,2128.06,2140.17,2120.49,2134.89,10358002400.0,3105358672.0,3.3355252948378262
2012-09-11,2127.52,2127.52,2107.22,2120.55,8042664000.0,3105358672.0,2.5899307775678415
2012-09-12,2129.69,2137.89,2109.14,2126.55,8411474400.0,3105358672.0,2.7086965753242946
2012-09-13,2123.84,2130.08,2110.0,2110.38,7904497600.0,3105358672.0,2.545437881708242
2012-09-14,2127.39,2136.23,2111.12,2123.85,9124827200.0,3105358672.0,2.938413292569252
2012-09-17,2120.62,2121.58,2077.48,2078.5,7639223200.0,3105358672.0,2.460013160115889
2012-09-18,2069.34,2074.76,2053.66,2059.54,5379484800.0,3105358672.0,1.7323231768700502
2012-09-19,2061.06,2069.95,2055.2,2067.83,5224362800.0,3105358672.0,1.68237017099067
2012-09-20,2060.31,2060.31,2023.08,2024.84,6748265600.0,3105358672.0,2.1731034359563344
2012-09-21,2020.55,2041.95,2018.26,2026.69,6028945600.0,3105358672.0,1.9414651371389153
2012-09-24,2015.77,2040.85,2005.26,2033.19,5763778000.0,3105358672.0,1.85607480770904
2012-09-25,2028.63,2039.1,2021.81,2029.29,4821940800.0,3105358672.0,1.5527806315830301
2012-09-26,2027.86,2033.04,1999.48,2004.17,5040082800.0,3105358672.0,1.623027589516397
2012-09-27,2003.1,2068.07,2002.32,2056.32,7669145600.0,3105358672.0,2.4696488908512144
2012-09-28,2042.89,2089.63,2040.35,2086.17,7944895200.0,3105358672.0,2.5584468781775556
2012-10-08,2084.85,2096.26,2063.09,2074.42,5513161200.0,3105358672.0,1.7753701850000019
2012-10-09,2081.59,2119.34,2081.59,2115.23,8456379200.0,3105358672.0,2.7231569983359396
2012-10-10,2111.59,2121.99,2102.54,2119.94,7891203200.0,3105358672.0,2.541156765932512
2012-10-11,2114.23,2117.84,2101.14,2102.87,7449703200.0,3105358672.0,2.3989831729170383
2012-10-12,2109.07,2127.31,2092.51,2104.93,6826297600.0,3105358672.0,2.1982316121968406
2012-10-15,2105.02,2107.2,2085.11,2098.7,5394075200.0,3105358672.0,1.7370216357410195
2012-10-16,2097.05,2111.78,2089.7,2098.81,5781844000.0,3105358672.0,1.8618924931709144
2012-10-17,2104.28,2113.16,2088.04,2105.62,5987406400.0,3105358672.0,1.9280885180789191
2012-10-18,2108.5,2137.69,2107.49,2131.69,8719108800.0,3105358672.0,2.807762233270296
2012-10-19,2129.82,2136.87,2125.74,2128.3,6764128000.0,3105358672.0,2.1782115093467054
2012-10-22,2118.52,2138.03,2112.75,2132.76,6011722400.0,3105358672.0,1.9359188534985436
2012-10-23,2132.11,2136.22,2111.92,2114.45,7268380800.0,3105358672.0,2.340593009605172
2012-10-24,2106.83,2124.0,2104.67,2115.99,7288661600.0,3105358672.0,2.3471239138072746
2012-10-25,2114.76,2128.74,2100.61,2101.58,8539311200.0,3105358672.0,2.749863092143322
2012-10-26,2100.1,2102.16,2058.06,2066.21,7860643200.0,3105358672.0,2.5313157126990964
2012-10-29,2061.85,2068.24,2053.09,2058.94,5363500800.0,3105358672.0,1.7271759453621014
2012-10-30,2059.2,2075.91,2054.26,2062.35,6056909200.0,3105358672.0,1.9504700872762823
2012-10-31,2061.12,2070.48,2053.58,2068.88,5952723200.0,3105358672.0,1.9169196955165764
2012-11-01,2070.02,2109.5,2069.95,2104.43,8288667200.0,3105358672.0,2.6691497103816677
2012-11-02,2105.45,2119.22,2096.53,2117.05,7655721600.0,3105358672.0,2.46532604076596
2012-11-05,2113.33,2123.33,2104.58,2114.03,7153876000.0,3105358672.0,2.3037197166640206
2012-11-06,2113.66,2114.79,2078.47,2106.0,7134384800.0,3105358672.0,2.2974430826069807
2012-11-07,2102.42,2112.63,2093.29,2105.73,5938012800.0,3105358672.0,1.9121825937664183
2012-11-08,2091.25,2092.56,2070.65,2071.51,6659456000.0,3105358672.0,2.1445046139262844
2012-11-09,2066.5,2077.23,2062.42,2069.07,5422346000.0,3105358672.0,1.7461255116491097
2012-11-12,2069.21,2079.57,2061.84,2079.27,5669485600.0,3105358672.0,1.8257103925288538
2012-11-13,2078.13,2078.13,2044.04,2047.89,6108729200.0,3105358672.0,1.9671573706059806
2012-11-14,2047.26,2056.49,2040.17,2055.42,4809300000.0,3105358672.0,1.5487099906892816
2012-11-15,2045.46,2053.56,2029.87,2030.29,5055685600.0,3105358672.0,1.6280520654781228
2012-11-16,2026.56,2028.69,2001.72,2014.72,4958168000.0,3105358672.0,1.5966490585149387
2012-11-19,2013.25,2018.38,1995.72,2016.98,4532701600.0,3105358672.0,1.4596386693974783
2012-11-20,2020.43,2023.61,2004.17,2008.92,4258063600.0,3105358672.0,1.3711986439420225
2012-11-21,2008.21,2031.15,1995.17,2030.32,5328202000.0,3105358672.0,1.7158088848295203
2012-11-22,2021.21,2023.08,2009.72,2015.61,4557784800.0,3105358672.0,1.4677160616247165
2012-11-23,2020.02,2034.88,2017.0,2027.38,5155146800.0,3105358672.0,1.6600809582745681
2012-11-26,2023.34,2027.27,2014.03,2017.46,4477955200.0,3105358672.0,1.4420090150539622
2012-11-27,2012.08,2014.21,1990.34,1991.16,5662742400.0,3105358672.0,1.8235389203376375
2012-11-28,1984.48,1984.86,1968.21,1973.52,5050558800.0,3105358672.0,1.6264011128695797
2012-11-29,1972.92,1980.56,1961.82,1963.49,4954008800.0,3105358672.0,1.5953096963222546
2012-11-30,1961.82,1983.42,1959.33,1980.12,5689341600.0,3105358672.0,1.8321045009386279
2012-12-03,1977.25,1988.19,1957.88,1959.77,6165337600.0,3105358672.0,1.9853866336249097
2012-12-04,1956.62,1980.12,1949.46,1975.14,6237812400.0,3105358672.0,2.008725258130182
2012-12-05,1973.11,2040.6,1970.2,2031.91,11997304000.0,3105358672.0,3.863419742194598
2012-12-06,2029.56,2036.61,2018.38,2029.24,8145921600.0,3105358672.0,2.6231822022522233
2012-12-07,2028.77,2065.74,2023.96,2061.79,11515728800.0,3105358672.0,3.7083409732452317
2012-12-10,2067.32,2087.01,2064.61,2083.77,11538322400.0,3105358672.0,3.7156166545388998
2012-12-11,2077.56,2088.64,2070.19,2074.7,9337083200.0,3105358672.0,3.006764817278408
2012-12-12,2073.27,2085.93,2066.39,2082.73,7855914400.0,3105358672.0,2.529792925639863
2012-12-13,2077.42,2081.36,2059.47,2061.48,7227232000.0,3105358672.0,2.3273421087121364
2012-12-14,2062.69,2152.5,2062.54,2150.62,16087380800.0,3105358672.0,5.180522605989006
2012-12-17,2152.1,2169.57,2151.94,2160.34,14424222400.0,3105358672.0,4.644945696630305
2012-12-18,2155.86,2183.71,2144.73,2162.46,12609946400.0,3105358672.0,4.060705294270755
2012-12-19,2158.67,2175.4,2154.29,2162.24,9439152000.0,3105358672.0,3.039633419839626
2012-12-20,2156.19,2174.82,2142.95,2168.35,9938418400.0,3105358672.0,3.200409179658201
2012-12-21,2169.57,2190.4,2148.17,2153.31,10337287200.0,3105358672.0,3.3288545034130603
2012-12-24,2150.65,2170.39,2149.82,2159.05,7846966400.0,3105358672.0,2.526911454948351
2012-12-25,2154.32,2220.26,2146.86,2213.61,14332771200.0,3105358672.0,4.615496216019713
2012-12-26,2211.59,2220.48,2206.79,2219.13,12185863200.0,3105358672.0,3.924140328740744
2012-12-27,2223.66,2234.72,2204.79,2205.9,12902350400.0,3105358672.0,4.154866397990113
2012-12-28,2207.91,2234.87,2204.0,2233.25,11592493600.0,3105358672.0,3.733061080681504
2012-12-31,2236.46,2269.51,2236.46,2269.13,12803140000.0,3105358022.0,4.122919131802446
2013-01-04,2289.51,2296.11,2256.56,2276.99,13946993600.0,3105358022.0,4.491267512857491
2013-01-07,2271.66,2293.32,2266.86,2285.36,11816281600.0,3105358022.0,3.8051269825531246
2013-01-08,2284.65,2289.14,2262.98,2276.07,12290788000.0,3105358022.0,3.957929460283018
2013-01-09,2271.3,2283.9,2259.05,2275.34,12201492800.0,3105358022.0,3.9291742573829382
2013-01-10,2274.38,2295.48,2268.65,2283.66,12006667200.0,3105358022.0,3.8664357265534
2013-01-11,2285.18,2290.2,2234.95,2243.0,12506827200.0,3105358022.0,4.027499280725448
2013-01-14,2236.29,2317.62,2235.11,2311.74,14474988800.0,3105358022.0,4.661294671162397
2013-01-15,2312.47,2332.78,2309.32,2325.68,16564598400.0,3105358022.0,5.334199239716521
2013-01-16,2322.16,2326.76,2279.51,2309.5,15351116800.0,3105358022.0,4.9434289673669065
2013-01-17,2305.14,2305.6,2275.88,2284.91,11910183200.0,3105358022.0,3.835365557086158
2013-01-18,2295.81,2324.51,2285.97,2317.07,12543802400.0,3105358022.0,4.039406184772598
2013-01-21,2321.49,2329.58,2305.1,2328.22,13468046400.0,3105358022.0,4.337034990679087
2013-01-22,2326.49,2335.81,2301.3,2315.14,14946659200.0,3105358022.0,4.813183888656301
2013-01-23,2308.52,2325.12,2296.49,2320.91,11817972000.0,3105358022.0,3.8056713320252387
2013-01-24,2320.26,2362.94,2287.3,2302.6,16103168000.0,3105358022.0,5.185607548603618
2013-01-25,2300.0,2308.38,2288.26,2291.3,9260574400.0,3105358022.0,2.982127772190256
2013-01-28,2295.35,2346.92,2295.35,2346.5,12838376000.0,3105358022.0,4.134265971603322
2013-01-29,2347.22,2363.8,2337.35,2358.98,14185393600.0,3105358022.0,4.568038048915185
2013-01-30,2360.75,2383.76,2347.89,2382.48,14987891200.0,3105358022.0,4.826461584724803
2013-01-31,2383.43,2391.82,2371.23,2385.42,13970788800.0,3105358022.0,4.498930139785344
2013-02-01,2377.41,2421.15,2369.57,2419.02,14081817600.0,3105358022.0,4.534684084809851
2013-02-04,2425.92,2440.38,2417.58,2428.15,16755140800.0,3105358022.0,5.395558477089506
2013-02-05,2411.0,2437.42,2403.3,2433.13,15075451200.0,3105358022.0,4.854658011474852
2013-02-06,2432.68,2441.73,2427.7,2434.48,11657996800.0,3105358022.0,3.754155468518792
2013-02-07,2430.69,2433.89,2394.22,2418.53,12000863200.0,3105358022.0,3.8645666989054184
2013-02-08,2416.62,2443.03,2414.4,2432.4,10907038400.0,3105358022.0,3.5123287951755535
2013-02-18,2441.91,2444.8,2415.43,2421.56,11617499200.0,3105358022.0,3.741114266920428
2013-02-19,2420.26,2427.07,2373.54,2382.91,12347333600.0,3105358022.0,3.976138504006608
2013-02-20,2383.49,2397.94,2370.61,2397.18,11028057600.0,3105358022.0,3.5512998893755254
2013-02-21,2378.82,2378.82,2309.17,2325.95,14405947200.0,3105358022.0,4.63906161477699
2013-02-22,2322.94,2330.88,2308.76,2314.16,9698182400.0,3105358022.0,3.123048077320857
2013-02-25,2320.62,2338.78,2315.01,2325.82,8836737600.0,3105358022.0,2.845642124803605
2013-02-26,2313.74,2340.71,2289.89,2293.34,11763866400.0,3105358022.0,3.788248027009621
2013-02-27,2297.77,2324.63,2292.03,2313.22,9782488800.0,3105358022.0,3.1501967665871926
2013-02-28,2322.32,2366.16,2308.92,2365.59,12695049600.0,3105358022.0,4.088111422277737
2013-03-01,2364.54,2369.65,2330.86,2359.51,12031275200.0,3105358022.0,3.874360094637745
2013-03-04,2332.08,2333.54,2259.25,2273.4,16175003200.0,3105358022.0,5.208740211404842
2013-03-05,2274.81,2328.14,2270.1,2326.31,13113660000.0,3105358022.0,4.222914043113835
2013-03-06,2333.61,2351.44,2321.6,2347.18,14133369600.0,3105358022.0,4.551285069184206
2013-03-07,2340.44,2352.02,2304.27,2324.29,13975635200.0,3105358022.0,4.500490797192852
2013-03-08,2326.42,2333.67,2314.59,2318.61,9879414400.0,3105358022.0,3.1814091418796155
2013-03-11,2314.68,2320.96,2296.58,2310.59,8411190400.0,3105358022.0,2.7086056874636273
2013-03-12,2309.16,2333.29,2264.83,2286.6,11766445600.0,3105358022.0,3.789078591466836
2013-03-13,2282.17,2286.33,2253.25,2263.97,9097278400.0,3105358022.0,2.929542531183221
2013-03-14,2255.78,2276.22,2253.31,2270.28,8029408800.0,3105358022.0,2.585662826352201
2013-03-15,2269.32,2312.08,2250.0,2278.4,11647781600.0,3105358022.0,3.7508659283344947
2013-03-18,2267.29,2276.05,2239.21,2240.02,9312276800.0,3105358022.0,2.998777188983332
2013-03-19,2244.26,2261.31,2232.02,2257.43,8758210400.0,3105358022.0,2.8203544769885474
2013-03-20,2257.74,2317.86,2257.42,2317.37,13124128000.0,3105358022.0,4.2262849909806635
2013-03-21,2318.2,2330.81,2311.6,2324.24,11920091200.0,3105358022.0,3.8385561714790257
2013-03-22,2321.4,2332.0,2314.97,2328.28,10116729600.0,3105358022.0,3.257830346236322
2013-03-25,2334.74,2344.89,2319.91,2326.72,9703152800.0,3105358022.0,3.1246486657118857
2013-03-26,2318.58,2319.99,2281.12,2297.67,10444901600.0,3105358022.0,3.363509626266211
2013-03-27,2299.38,2323.48,2289.0,2301.26,9633119200.0,3105358022.0,3.1020961614583196
2013-03-28,2273.55,2273.55,2232.91,2236.3,12765869600.0,3105358022.0,4.110917166252594
2013-03-29,2238.48,2246.87,2228.81,2236.62,8556547200.0,3105358022.0,2.755414074441945
2013-04-01,2229.46,2243.95,2227.31,2234.4,7741177600.0,3105358022.0,2.4928454449237094
2013-04-02,2234.9,2253.42,2220.44,2227.74,8971432000.0,3105358022.0,2.889016962437705
2013-04-03,2232.69,2241.34,2217.25,2225.3,8179526400.0,3105358022.0,2.634004305478436
2013-04-08,2196.24,2212.59,2180.67,2211.59,8625747200.0,3105358022.0,2.7776981394385576
2013-04-09,2215.47,2234.72,2215.47,2225.78,8289654400.0,3105358022.0,2.6694681712291146
2013-04-10,2224.93,2233.04,2212.56,2226.13,8061962400.0,3105358022.0,2.596145868812804
2013-04-11,2236.98,2242.48,2217.26,2219.55,7363270400.0,3105358022.0,2.3711502338328447
2013-04-12,2218.09,2226.26,2204.44,2206.78,6684634000.0,3105358022.0,2.152612984603551
2013-04-15,2199.91,2204.99,2177.39,2181.94,7163232000.0,3105358022.0,2.306733055979978
2013-04-16,2169.63,2196.43,2165.78,2194.85,7999217600.0,3105358022.0,2.575940533532465
2013-04-17,2195.03,2197.51,2178.47,2193.8,6831418400.0,3105358022.0,2.1998810931308452
2013-04-18,2181.82,2206.03,2175.44,2197.6,7161692800.0,3105358022.0,2.306237396545834
2013-04-19,2201.12,2250.11,2200.58,2244.64,10966056000.0,3105358022.0,3.5313338823770577
2013-04-22,2236.4,2245.12,2232.26,2242.17,9523372800.0,3105358022.0,3.0667551800891832
2013-04-23,2242.62,2242.62,2182.81,2184.54,9654131200.0,3105358022.0,3.108862531020586
2013-04-24,2187.35,2226.12,2184.11,2218.32,9160026400.0,3105358022.0,2.949748896940554
2013-04-25,2213.18,2224.63,2191.85,2199.31,9670419200.0,3105358022.0,3.1141076589203665
2013-04-26,2203.89,2210.58,2173.86,2177.91,7667396800.0,3105358022.0,2.469086252110096
2013-05-02,2170.78,2179.65,2161.14,2174.12,6833793600.0,3105358022.0,2.2006459646796888
2013-05-03,2179.05,2222.81,2179.05,2205.5,8858346400.0,3105358022.0,2.8526006783252638
2013-05-06,2212.5,2236.07,2212.5,2231.17,9226814400.0,3105358022.0,2.9712562399028912
2013-05-07,2227.86,2240.26,2219.44,2235.57,8645235200.0,3105358022.0,2.7839737443324015
2013-05-08,2242.39,2255.21,2235.42,2246.3,9037193600.0,3105358022.0,2.910193779904197
2013-05-09,2246.96,2247.86,2221.38,2232.97,9853164000.0,3105358022.0,3.1729558814780683
2013-05-10,2228.82,2247.67,2225.81,2246.83,9033547200.0,3105358022.0,2.909019551369462
2013-05-13,2247.68,2250.85,2231.36,2241.92,8621122400.0,3105358022.0,2.7762088425628884
2013-05-14,2238.9,2239.93,2205.87,2217.01,8324497600.0,3105358022.0,2.6806885199789696
2013-05-15,2217.09,2225.19,2213.58,2224.8,7172289600.0,3105358022.0,2.3096498211116736
2013-05-16,2221.34,2252.87,2210.77,2251.81,11028437600.0,3105358022.0,3.55142225851857
2013-05-17,2249.81,2288.09,2248.41,2282.87,12612600800.0,3105358022.0,4.0615609249064555
2013-05-20,2286.33,2309.39,2281.9,2299.99,13915051200.0,3105358022.0,4.480981291502755
2013-05-21,2297.11,2305.3,2290.12,2305.11,12417317600.0,3105358022.0,3.998675035866766
2013-05-22,2303.75,2314.18,2292.43,2302.4,12836002400.0,3105358022.0,4.1335016152929756
2013-05-23,2293.81,2304.95,2274.1,2275.67,12401984000.0,3105358022.0,3.993737247730465
2013-05-24,2281.45,2292.59,2270.25,2288.53,10144121600.0,3105358022.0,3.2666512293055012
2013-05-27,2286.66,2301.7,2283.94,2293.08,10732506400.0,3105358022.0,3.4561252918231147
2013-05-28,2293.4,2322.1,2281.47,2321.32,13263299200.0,3105358022.0,4.2711014659294575
2013-05-29,2323.54,2334.34,2321.17,2324.02,12525072800.0,3105358022.0,4.033374802926347
2013-05-30,2316.25,2325.72,2310.49,2317.75,11191303200.0,3105358022.0,3.603868900369904
2013-05-31,2320.74,2325.53,2299.37,2300.59,10816255200.0,3105358022.0,3.4830944204732344
2013-06-03,2300.21,2313.43,2294.11,2299.25,9688281600.0,3105358022.0,3.1198597815012263
2013-06-04,2297.1,2297.1,2264.76,2272.42,10189581600.0,3105358022.0,3.281290443102409
2013-06-05,2270.71,2276.86,2260.87,2270.93,7648330400.0,3105358022.0,2.46294641256022
2013-06-06,2264.43,2266.69,2240.07,2242.11,8153869600.0,3105358022.0,2.6257421985592875
2013-06-07,2242.26,2250.63,2205.07,2210.9,8997808000.0,3105358022.0,2.8975106690612695
2013-06-13,2190.1,2190.1,2126.22,2148.36,9437109600.0,3105358022.0,3.038976354140978
2013-06-14,2150.06,2163.85,2142.78,2162.04,7785747200.0,3105358672.0,2.507197403701391
2013-06-17,2165.99,2169.36,2147.03,2156.22,7575779200.0,3105358672.0,2.439582669888768
2013-06-18,2158.55,2161.68,2138.35,2159.29,6963227200.0,3105358672.0,2.2423262287816006
2013-06-19,2150.82,2150.82,2115.79,2143.45,7542501600.0,3105358672.0,2.4288664842513237
2013-06-20,2132.81,2132.81,2082.82,2084.02,7778792800.0,4968573875.0,1.5655987000897718
2013-06-21,2058.98,2085.86,2042.88,2073.09,7967322400.0,4968573875.0,1.6035431092387653
2013-06-24,2068.86,2068.86,1958.4,1963.24,10919821600.0,4968573875.0,2.1977778482764334
2013-06-25,1948.32,1963.57,1849.65,1959.51,13815851200.0,4968573875.0,2.7806472335082266
2013-06-26,1954.47,1959.16,1922.82,1951.5,10119252800.0,4968573875.0,2.036651372120335
2013-06-27,1955.13,1980.54,1942.37,1950.01,10581332000.0,4968573875.0,2.1296517403598028
2013-06-28,1935.52,1987.98,1925.65,1979.21,10073796800.0,4968573875.0,2.0275026704720176
2013-07-01,1965.99,1995.92,1957.57,1995.24,7805139200.0,4968573875.0,1.570901308174672
2013-07-02,1992.89,2007.62,1978.43,2006.56,8641541600.0,4968573875.0,1.7392398336836643
2013-07-03,1996.51,1996.54,1965.52,1994.27,9346647200.0,4968573875.0,1.8811529092943193
2013-07-04,1982.87,2022.14,1974.1,2006.1,10039418400.0,4968573875.0,2.0205835019409872
2013-07-05,2006.19,2021.54,2002.37,2007.2,9134522400.0,4968573875.0,1.838459612316824
2013-07-08,1983.22,1983.22,1953.12,1958.27,8413648800.0,4968573875.0,1.6933729902526609
2013-07-09,1953.6,1969.15,1946.37,1965.45,6453873200.0,4968573875.0,1.2989387623827975
2013-07-10,1962.84,2009.36,1960.28,2008.13,8979798400.0,4968573875.0,1.8073190871092764
2013-07-11,2011.02,2092.87,2010.4,2072.99,15997076800.0,4968573875.0,3.219651594694262
2013-07-12,2068.04,2074.86,2036.05,2039.49,12117417600.0,4968573875.0,2.438812002166316
2013-07-15,2046.12,2076.66,2037.25,2059.39,10147036000.0,4968573875.0,2.0422431577511766
2013-07-16,2054.6,2066.36,2038.54,2065.72,9673740000.0,4968573875.0,1.9469852403070087
2013-07-17,2061.19,2075.81,2043.23,2044.92,10325132000.0,4968573875.0,2.0780876484401674
2013-07-18,2038.4,2043.37,2016.9,2023.4,9213204800.0,4968573875.0,1.8542956252210299
2013-07-19,2025.32,2035.22,1990.25,1992.65,10457756800.0,4968573875.0,2.1047803782529044
2013-07-22,1977.73,2005.47,1970.64,2004.76,8292219200.0,4968573875.0,1.6689334623207148
2013-07-23,2008.96,2051.53,2005.09,2043.88,10951736000.0,4968573875.0,2.2042010998578543
2013-07-24,2035.69,2042.77,2010.42,2033.33,10665577600.0,4968573875.0,2.1466074306885496
2013-07-25,2037.34,2045.36,2016.43,2021.17,9854536800.0,4968573875.0,1.9833733074966104
2013-07-26,2013.19,2021.57,2000.8,2010.85,7380043200.0,4968573875.0,1.4853443635272505
2013-07-29,1997.84,1997.84,1969.85,1976.31,7868327200.0,4968573875.0,1.583618840728216
2013-07-30,1981.45,2006.23,1965.36,1990.06,7721978400.0,4968573875.0,1.5541639501133513
